product_name,category,price,merchant_info,product_details,date_and_country_pf_review,review,review_title,reviewer_name,rating_elements,product_url
EVVE Women's Saffiano Crossbody Camera Bag Designer Shoulder Purse with Chain and Leather Strap,"Clothing, Shoes & Jewelry",26.99,Amazon.com,"Package Dimensions : 10.79 x 7.87 x 2.99 inches; 10.86 Ounces
Department : Women
Date First Available : August 10, 2022
ASIN : B0B9937BS2
Country of Origin : China","Reviewed in the United States on May 31, 2023",I wore this purse on a day cruise. It’s a very nice bag. The perfect size for the summer if you don't want to carry a large purse. I like the fact that it’s a cross body so I could have my hands free. I was able to carry my phone and several other essentials. The strap is adjustable and the quality is really great. I’m loving this emerald green color. The purse is versatile so it can be worn for many different occasions. I need more colors.,Perfect cross body,Ms. Hammond,5.0 out of 5 stars,https://www.amazon.com/dp/B0B9937BS2/ref=sspa_dk_detail_1?psc=1&pd_rd_i=B0B9937BS2&pd_rd_w=T7KYU&content-id=amzn1.sym.08ba9b95-1385-44b0-b652-c46acdff309c&pf_rd_p=08ba9b95-1385-44b0-b652-c46acdff309c&pf_rd_r=P92KRXNXWHEV00T8Z39T&pd_rd_wg=0bbrQ&pd_rd_r=e4676963-b8c4-49f2-b89e-71bc595c3511&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzN0hMMFRFSjVKM1dZJmVuY3J5cHRlZElkPUEwNjg2OTI4MjJLNTlQNjZBREFUMCZlbmNyeXB0ZWRBZElkPUEwNzAyMDc3Mk5POVlKMk1FMzYzRCZ3aWRnZXROYW1lPXNwX2RldGFpbF90aGVtYXRpYyZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=
EVVE Women's Saffiano Crossbody Camera Bag Designer Shoulder Purse with Chain and Leather Strap,"Clothing, Shoes & Jewelry",26.99,Amazon.com,"Package Dimensions : 10.79 x 7.87 x 2.99 inches; 10.86 Ounces
Department : Women
Date First Available : August 10, 2022
ASIN : B0B9937BS2
Country of Origin : China","Reviewed in the United States on January 21, 2023","I ordered the EVVE Women's Saffiano Crossbody Camera Bag in the color Kelly Green. This is a very cute bag for the price point! My wardrobe is comprised of mainly all neutral colors. I like the simplicity of black/white/gray/tan/denim. So, I really surprised myself by ordering a green purse, and I'm happy that I did. It matches almost everything that I wear. This kelly green is a beautiful rich jewel-tone shade of green. It was perfect to carry in December for the Christmas season. I anticipate it working equally as well in the Spring. The gold chain strap and gold hardware are beautiful, and really dress this bag up. The only negative thing that I will say is that the green strap was showing wear upon arrival. It is not that noticeable unless you are looking for it, but I do not expect this to be an item that I will have in my closet for years to come. But, if you are looking for an inexpensive bag for a season or two, this is a great choice!",Beautiful gold hardware,J and J,4.0 out of 5 stars,https://www.amazon.com/dp/B0B9937BS2/ref=sspa_dk_detail_1?psc=1&pd_rd_i=B0B9937BS2&pd_rd_w=T7KYU&content-id=amzn1.sym.08ba9b95-1385-44b0-b652-c46acdff309c&pf_rd_p=08ba9b95-1385-44b0-b652-c46acdff309c&pf_rd_r=P92KRXNXWHEV00T8Z39T&pd_rd_wg=0bbrQ&pd_rd_r=e4676963-b8c4-49f2-b89e-71bc595c3511&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzN0hMMFRFSjVKM1dZJmVuY3J5cHRlZElkPUEwNjg2OTI4MjJLNTlQNjZBREFUMCZlbmNyeXB0ZWRBZElkPUEwNzAyMDc3Mk5POVlKMk1FMzYzRCZ3aWRnZXROYW1lPXNwX2RldGFpbF90aGVtYXRpYyZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=
Artfish Women's Round Neck Long Sleeve Knit Ribbed Fitted Basic Crop Top Shirts,"Clothing, Shoes & Jewelry",21.99,Amazon.com,"Department : Womens
Date First Available : April 2, 2020
ASIN : B086PFF9WS","Reviewed in the United States on December 23, 2022",Love this shirt. I'm really self conscious about my weight an I didn't know about this buy but I tried it an im glad I did buy it. Love how it's a little lower closer to my belly button but also has the band around the bottom where it doesn't come up if u raise ur arms up it does come up but not like some I've seen. Definitely recommend especially if you love crop tops this is so comfortable an cute on.,Actually comfortable,Kristine Richter,4.0 out of 5 stars,https://www.amazon.com/dp/B09K3JVNL8/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B09K3JVNL8&pd_rd_w=rbWhX&content-id=amzn1.sym.0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_p=0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_r=P03F0YPGSWYPWCC12YAN&pd_rd_wg=7iDfk&pd_rd_r=fe1bedb1-0d08-452c-98e0-b96a4cce9e7b&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy
Artfish Women's Round Neck Long Sleeve Knit Ribbed Fitted Basic Crop Top Shirts,"Clothing, Shoes & Jewelry",21.99,Amazon.com,"Department : Womens
Date First Available : April 2, 2020
ASIN : B086PFF9WS","Reviewed in the United States on June 19, 2023",Nice fit not too tight. My chest is on the bigger side. DDD … definitely wear a nude bra under or a white one. Fit the arms good not too tight .. definitely a crop top.,Kinda See Through,Vee So Blessed,5.0 out of 5 stars,https://www.amazon.com/dp/B09K3JVNL8/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B09K3JVNL8&pd_rd_w=rbWhX&content-id=amzn1.sym.0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_p=0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_r=P03F0YPGSWYPWCC12YAN&pd_rd_wg=7iDfk&pd_rd_r=fe1bedb1-0d08-452c-98e0-b96a4cce9e7b&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy
Artfish Women's Round Neck Long Sleeve Knit Ribbed Fitted Basic Crop Top Shirts,"Clothing, Shoes & Jewelry",21.99,Amazon.com,"Department : Womens
Date First Available : April 2, 2020
ASIN : B086PFF9WS","Reviewed in the United States on April 10, 2023","I was nervous to purchase this shirt because I’m large chested (size F) and was worried it would be too short. Not the case at all! The fit was perfect for me. Enough length at the bottom, but also stayed hugged to my body the whole night; (others can get baggy in certain material. (I’m 5’2”, 190 lbs for reference).",Great fit for the large chested,shannie.luvs,5.0 out of 5 stars,https://www.amazon.com/dp/B09K3JVNL8/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B09K3JVNL8&pd_rd_w=rbWhX&content-id=amzn1.sym.0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_p=0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_r=P03F0YPGSWYPWCC12YAN&pd_rd_wg=7iDfk&pd_rd_r=fe1bedb1-0d08-452c-98e0-b96a4cce9e7b&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy
Artfish Women's Round Neck Long Sleeve Knit Ribbed Fitted Basic Crop Top Shirts,"Clothing, Shoes & Jewelry",21.99,Amazon.com,"Department : Womens
Date First Available : April 2, 2020
ASIN : B086PFF9WS","Reviewed in the United States on May 5, 2023","Great quality, but need to buy a size up. It’s not true to size.","Great quality, size up.",JR,3.0 out of 5 stars,https://www.amazon.com/dp/B09K3JVNL8/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B09K3JVNL8&pd_rd_w=rbWhX&content-id=amzn1.sym.0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_p=0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_r=P03F0YPGSWYPWCC12YAN&pd_rd_wg=7iDfk&pd_rd_r=fe1bedb1-0d08-452c-98e0-b96a4cce9e7b&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy
Artfish Women's Round Neck Long Sleeve Knit Ribbed Fitted Basic Crop Top Shirts,"Clothing, Shoes & Jewelry",21.99,Amazon.com,"Department : Womens
Date First Available : April 2, 2020
ASIN : B086PFF9WS","Reviewed in the United States on January 25, 2023","Honestly not sure how this got so many good reviews. I bought the pink one in size small and first of all, it’s hardly cropped. And there is too much fabric.. it bulges over. Not to mention the chemical smell and it’s not as soft as others were saying. I’ll be returning.",Not like the photo,Kelsey B,3.0 out of 5 stars,https://www.amazon.com/dp/B09K3JVNL8/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B09K3JVNL8&pd_rd_w=rbWhX&content-id=amzn1.sym.0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_p=0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_r=P03F0YPGSWYPWCC12YAN&pd_rd_wg=7iDfk&pd_rd_r=fe1bedb1-0d08-452c-98e0-b96a4cce9e7b&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy
Artfish Women's Round Neck Long Sleeve Knit Ribbed Fitted Basic Crop Top Shirts,"Clothing, Shoes & Jewelry",21.99,Amazon.com,"Department : Womens
Date First Available : April 2, 2020
ASIN : B086PFF9WS","Reviewed in the United States on November 2, 2022",The color is pretty but I just felt like the shirt was too tight. I have boobs and the shirt sat right beneath my bra rather than covering the top half of my stomach as well. I prefer my crop tops to be longer than a sports bra. I don’t know if ordering a size up would give more length or just a little more room in the arms.,If you have boobs reconsider size ordered,nicks kindle,3.0 out of 5 stars,https://www.amazon.com/dp/B09K3JVNL8/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B09K3JVNL8&pd_rd_w=rbWhX&content-id=amzn1.sym.0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_p=0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_r=P03F0YPGSWYPWCC12YAN&pd_rd_wg=7iDfk&pd_rd_r=fe1bedb1-0d08-452c-98e0-b96a4cce9e7b&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy
Artfish Women's Round Neck Long Sleeve Knit Ribbed Fitted Basic Crop Top Shirts,"Clothing, Shoes & Jewelry",21.99,Amazon.com,"Department : Womens
Date First Available : April 2, 2020
ASIN : B086PFF9WS","Reviewed in the United States on May 8, 2023",I have this in multiple colors. Great material and fit.,One of my favorite tops,E,5.0 out of 5 stars,https://www.amazon.com/dp/B09K3JVNL8/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B09K3JVNL8&pd_rd_w=rbWhX&content-id=amzn1.sym.0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_p=0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_r=P03F0YPGSWYPWCC12YAN&pd_rd_wg=7iDfk&pd_rd_r=fe1bedb1-0d08-452c-98e0-b96a4cce9e7b&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy
Artfish Women's Round Neck Long Sleeve Knit Ribbed Fitted Basic Crop Top Shirts,"Clothing, Shoes & Jewelry",21.99,Amazon.com,"Department : Womens
Date First Available : April 2, 2020
ASIN : B086PFF9WS","Reviewed in the United States on January 2, 2023","This shipped so quickly! My daughter wanted something similar however It wouldn’t be in time so I searched and came across this seller and I’m so glad I did! Fits as expected, fast shipping, great quality!",Lovely,Bella201,5.0 out of 5 stars,https://www.amazon.com/dp/B09K3JVNL8/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B09K3JVNL8&pd_rd_w=rbWhX&content-id=amzn1.sym.0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_p=0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_r=P03F0YPGSWYPWCC12YAN&pd_rd_wg=7iDfk&pd_rd_r=fe1bedb1-0d08-452c-98e0-b96a4cce9e7b&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy
MARSVOVO Mens Running Shoes Non Slip Walking Workout Tennis Mesh Fashion Sneakers,"Clothing, Shoes & Jewelry",30.99,Amazon.com,"Department : Mens
Date First Available : December 3, 2021
Manufacturer : MARSVOVO
ASIN : B09MY65N14","Reviewed in the United States on July 18, 2023","They are decent shoes especially for the price, I bought them for work and they are pretty comfortable actually not bad at All Amazon not bad at all",As advertised,Steven Griffis,4.0 out of 5 stars,https://www.amazon.com/dp/B09MYG5YQL/ref=sspa_dk_detail_2?psc=1&pd_rd_i=B09MYG5YQL&pd_rd_w=jaKJC&content-id=amzn1.sym.386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_p=386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_r=DET5XTCZMFVYTVSH2J0V&pd_rd_wg=z86uI&pd_rd_r=892b6ec4-c165-4748-ba6d-e2d47db24c8a&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzUjVGMEMxNzgyTFkmZW5jcnlwdGVkSWQ9QTA0NTcyMjAyVkFLS0M1Vk5XMzdCJmVuY3J5cHRlZEFkSWQ9QTA4NDExNDExSVZWOEJPTVYxNDNaJndpZGdldE5hbWU9c3BfZGV0YWlsX3RoZW1hdGljJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==
MARSVOVO Mens Running Shoes Non Slip Walking Workout Tennis Mesh Fashion Sneakers,"Clothing, Shoes & Jewelry",30.99,Amazon.com,"Department : Mens
Date First Available : December 3, 2021
Manufacturer : MARSVOVO
ASIN : B09MY65N14","Reviewed in the United States on September 13, 2023",Great value,Great value,Tony Lewis,5.0 out of 5 stars,https://www.amazon.com/dp/B09MYG5YQL/ref=sspa_dk_detail_2?psc=1&pd_rd_i=B09MYG5YQL&pd_rd_w=jaKJC&content-id=amzn1.sym.386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_p=386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_r=DET5XTCZMFVYTVSH2J0V&pd_rd_wg=z86uI&pd_rd_r=892b6ec4-c165-4748-ba6d-e2d47db24c8a&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzUjVGMEMxNzgyTFkmZW5jcnlwdGVkSWQ9QTA0NTcyMjAyVkFLS0M1Vk5XMzdCJmVuY3J5cHRlZEFkSWQ9QTA4NDExNDExSVZWOEJPTVYxNDNaJndpZGdldE5hbWU9c3BfZGV0YWlsX3RoZW1hdGljJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==
MARSVOVO Mens Running Shoes Non Slip Walking Workout Tennis Mesh Fashion Sneakers,"Clothing, Shoes & Jewelry",30.99,Amazon.com,"Department : Mens
Date First Available : December 3, 2021
Manufacturer : MARSVOVO
ASIN : B09MY65N14","Reviewed in the United States on June 12, 2023",Fits good and comfortable. Use for exercise walking,Athletic Shoe,Benjamine Stevenson,4.0 out of 5 stars,https://www.amazon.com/dp/B09MYG5YQL/ref=sspa_dk_detail_2?psc=1&pd_rd_i=B09MYG5YQL&pd_rd_w=jaKJC&content-id=amzn1.sym.386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_p=386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_r=DET5XTCZMFVYTVSH2J0V&pd_rd_wg=z86uI&pd_rd_r=892b6ec4-c165-4748-ba6d-e2d47db24c8a&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzUjVGMEMxNzgyTFkmZW5jcnlwdGVkSWQ9QTA0NTcyMjAyVkFLS0M1Vk5XMzdCJmVuY3J5cHRlZEFkSWQ9QTA4NDExNDExSVZWOEJPTVYxNDNaJndpZGdldE5hbWU9c3BfZGV0YWlsX3RoZW1hdGljJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==
MARSVOVO Mens Running Shoes Non Slip Walking Workout Tennis Mesh Fashion Sneakers,"Clothing, Shoes & Jewelry",30.99,Amazon.com,"Department : Mens
Date First Available : December 3, 2021
Manufacturer : MARSVOVO
ASIN : B09MY65N14","Reviewed in the United States on July 24, 2023",Bought this for my husband for a trip to my home. The reason for it...easy to slip on and off...due to TSA security. Best thing I did for both our piece of mind.,Perfect,Shim,5.0 out of 5 stars,https://www.amazon.com/dp/B09MYG5YQL/ref=sspa_dk_detail_2?psc=1&pd_rd_i=B09MYG5YQL&pd_rd_w=jaKJC&content-id=amzn1.sym.386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_p=386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_r=DET5XTCZMFVYTVSH2J0V&pd_rd_wg=z86uI&pd_rd_r=892b6ec4-c165-4748-ba6d-e2d47db24c8a&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzUjVGMEMxNzgyTFkmZW5jcnlwdGVkSWQ9QTA0NTcyMjAyVkFLS0M1Vk5XMzdCJmVuY3J5cHRlZEFkSWQ9QTA4NDExNDExSVZWOEJPTVYxNDNaJndpZGdldE5hbWU9c3BfZGV0YWlsX3RoZW1hdGljJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==
MARSVOVO Mens Running Shoes Non Slip Walking Workout Tennis Mesh Fashion Sneakers,"Clothing, Shoes & Jewelry",30.99,Amazon.com,"Department : Mens
Date First Available : December 3, 2021
Manufacturer : MARSVOVO
ASIN : B09MY65N14","Reviewed in the United States on August 24, 2023",These shoes look great but the soles wore our pretty quick.,Look nice but didn’t last long enough,Jessica,3.0 out of 5 stars,https://www.amazon.com/dp/B09MYG5YQL/ref=sspa_dk_detail_2?psc=1&pd_rd_i=B09MYG5YQL&pd_rd_w=jaKJC&content-id=amzn1.sym.386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_p=386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_r=DET5XTCZMFVYTVSH2J0V&pd_rd_wg=z86uI&pd_rd_r=892b6ec4-c165-4748-ba6d-e2d47db24c8a&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzUjVGMEMxNzgyTFkmZW5jcnlwdGVkSWQ9QTA0NTcyMjAyVkFLS0M1Vk5XMzdCJmVuY3J5cHRlZEFkSWQ9QTA4NDExNDExSVZWOEJPTVYxNDNaJndpZGdldE5hbWU9c3BfZGV0YWlsX3RoZW1hdGljJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==
MARSVOVO Mens Running Shoes Non Slip Walking Workout Tennis Mesh Fashion Sneakers,"Clothing, Shoes & Jewelry",30.99,Amazon.com,"Department : Mens
Date First Available : December 3, 2021
Manufacturer : MARSVOVO
ASIN : B09MY65N14","Reviewed in the United States on July 27, 2023","Love, would recommend. Lighter and durable than most shoes and it's affordable. Better than them shoe branded shoes.",Shoes,Rem,5.0 out of 5 stars,https://www.amazon.com/dp/B09MYG5YQL/ref=sspa_dk_detail_2?psc=1&pd_rd_i=B09MYG5YQL&pd_rd_w=jaKJC&content-id=amzn1.sym.386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_p=386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_r=DET5XTCZMFVYTVSH2J0V&pd_rd_wg=z86uI&pd_rd_r=892b6ec4-c165-4748-ba6d-e2d47db24c8a&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzUjVGMEMxNzgyTFkmZW5jcnlwdGVkSWQ9QTA0NTcyMjAyVkFLS0M1Vk5XMzdCJmVuY3J5cHRlZEFkSWQ9QTA4NDExNDExSVZWOEJPTVYxNDNaJndpZGdldE5hbWU9c3BfZGV0YWlsX3RoZW1hdGljJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==
MARSVOVO Mens Running Shoes Non Slip Walking Workout Tennis Mesh Fashion Sneakers,"Clothing, Shoes & Jewelry",30.99,Amazon.com,"Department : Mens
Date First Available : December 3, 2021
Manufacturer : MARSVOVO
ASIN : B09MY65N14","Reviewed in the United States on August 5, 2023",Great fitting nonskid shoe… excellent price!,Comfortable fit!,Donna Evelyn Vaughan,5.0 out of 5 stars,https://www.amazon.com/dp/B09MYG5YQL/ref=sspa_dk_detail_2?psc=1&pd_rd_i=B09MYG5YQL&pd_rd_w=jaKJC&content-id=amzn1.sym.386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_p=386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_r=DET5XTCZMFVYTVSH2J0V&pd_rd_wg=z86uI&pd_rd_r=892b6ec4-c165-4748-ba6d-e2d47db24c8a&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzUjVGMEMxNzgyTFkmZW5jcnlwdGVkSWQ9QTA0NTcyMjAyVkFLS0M1Vk5XMzdCJmVuY3J5cHRlZEFkSWQ9QTA4NDExNDExSVZWOEJPTVYxNDNaJndpZGdldE5hbWU9c3BfZGV0YWlsX3RoZW1hdGljJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==
MARSVOVO Mens Running Shoes Non Slip Walking Workout Tennis Mesh Fashion Sneakers,"Clothing, Shoes & Jewelry",30.99,Amazon.com,"Department : Mens
Date First Available : December 3, 2021
Manufacturer : MARSVOVO
ASIN : B09MY65N14","Reviewed in the United States on August 8, 2023",Realmente comodos,Comodidad,Nelson Fabio Sevilla Salazar,5.0 out of 5 stars,https://www.amazon.com/dp/B09MYG5YQL/ref=sspa_dk_detail_2?psc=1&pd_rd_i=B09MYG5YQL&pd_rd_w=jaKJC&content-id=amzn1.sym.386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_p=386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_r=DET5XTCZMFVYTVSH2J0V&pd_rd_wg=z86uI&pd_rd_r=892b6ec4-c165-4748-ba6d-e2d47db24c8a&s=shoes&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzUjVGMEMxNzgyTFkmZW5jcnlwdGVkSWQ9QTA0NTcyMjAyVkFLS0M1Vk5XMzdCJmVuY3J5cHRlZEFkSWQ9QTA4NDExNDExSVZWOEJPTVYxNDNaJndpZGdldE5hbWU9c3BfZGV0YWlsX3RoZW1hdGljJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==
MAGCOMSEN Men's Tactical Jacket Winter Snow Ski Jacket Water Resistant Softshell Fleece Lined Winter Coats Multi-Pockets,"Clothing, Shoes & Jewelry",55.98,Amazon.com,"Package Dimensions : 11.81 x 9.84 x 0.79 inches; 10.58 Ounces
Item model number : MCSXCFY-66
Department : mens
Date First Available : July 19, 2018
ASIN : B07FPNPH1H","Reviewed in the United States on August 13, 2023","Muy buen servicio
Llego antes del tiempo indicado
Muchas gracias",Producto destacado super ohhhh,Llego antes de tiempo super bien empacado cumpliendo con lo que se buscaba muchas gracias,5.0 out of 5 stars,https://www.amazon.com/dp/B07YJVD8ZQ/ref=sl_ob_desktop_sp_0_2_v2_sspa_dk_detail_0?psc=1&pd_rd_w=hXMNm&pf_rd_p=289a51a0-0ac3-4701-b856-d6c7552ab68c&pd_rd_wg=4lK1t&pf_rd_r=15E16Y5CDAZ56EH76BQ9&pd_rd_r=12cb9fa7-6d26-4818-bc22-463175b5e599&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzQjRLMFhIN0xUQURTJmVuY3J5cHRlZElkPUEwMzAyNTgyMkgzS0w1MURUUUk3QSZlbmNyeXB0ZWRBZElkPUEwMTU3OTQ4MzJHWDYzVTdJSEFVWiZ3aWRnZXROYW1lPXNwX2RldGFpbF90aGVtYXRpYyZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=
MAGCOMSEN Men's Tactical Jacket Winter Snow Ski Jacket Water Resistant Softshell Fleece Lined Winter Coats Multi-Pockets,"Clothing, Shoes & Jewelry",55.98,Amazon.com,"Package Dimensions : 11.81 x 9.84 x 0.79 inches; 10.58 Ounces
Item model number : MCSXCFY-66
Department : mens
Date First Available : July 19, 2018
ASIN : B07FPNPH1H","Reviewed in the United States on March 20, 2023","Overall jacket is very good, nice material my only complaint, otherwise would have been 5 stars, is that the main zipper is on the left. The zipper could have been heavier and special care is required when unzipping",Good quality,Layne,4.0 out of 5 stars,https://www.amazon.com/dp/B07YJVD8ZQ/ref=sl_ob_desktop_sp_0_2_v2_sspa_dk_detail_0?psc=1&pd_rd_w=hXMNm&pf_rd_p=289a51a0-0ac3-4701-b856-d6c7552ab68c&pd_rd_wg=4lK1t&pf_rd_r=15E16Y5CDAZ56EH76BQ9&pd_rd_r=12cb9fa7-6d26-4818-bc22-463175b5e599&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzQjRLMFhIN0xUQURTJmVuY3J5cHRlZElkPUEwMzAyNTgyMkgzS0w1MURUUUk3QSZlbmNyeXB0ZWRBZElkPUEwMTU3OTQ4MzJHWDYzVTdJSEFVWiZ3aWRnZXROYW1lPXNwX2RldGFpbF90aGVtYXRpYyZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=
MAGCOMSEN Men's Tactical Jacket Winter Snow Ski Jacket Water Resistant Softshell Fleece Lined Winter Coats Multi-Pockets,"Clothing, Shoes & Jewelry",55.98,Amazon.com,"Package Dimensions : 11.81 x 9.84 x 0.79 inches; 10.58 Ounces
Item model number : MCSXCFY-66
Department : mens
Date First Available : July 19, 2018
ASIN : B07FPNPH1H","Reviewed in the United States on March 8, 2023","This jacket is so nice! Not heavy, not bulky, just right! The first day I wore it I was sweating after about an hour of wearing it thinking I needed it but the moment I took it off I was freezing again. It’s got so many pockets and zippers for flow of air. I think everyday I learn something new I love about it. Like the hood can be folded in the zipper and stores or simply taken off with a zipper. I am happy with my purchase for sure!!! 5*",Heat Trapper!,Lacidric Outlaw,5.0 out of 5 stars,https://www.amazon.com/dp/B07YJVD8ZQ/ref=sl_ob_desktop_sp_0_2_v2_sspa_dk_detail_0?psc=1&pd_rd_w=hXMNm&pf_rd_p=289a51a0-0ac3-4701-b856-d6c7552ab68c&pd_rd_wg=4lK1t&pf_rd_r=15E16Y5CDAZ56EH76BQ9&pd_rd_r=12cb9fa7-6d26-4818-bc22-463175b5e599&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzQjRLMFhIN0xUQURTJmVuY3J5cHRlZElkPUEwMzAyNTgyMkgzS0w1MURUUUk3QSZlbmNyeXB0ZWRBZElkPUEwMTU3OTQ4MzJHWDYzVTdJSEFVWiZ3aWRnZXROYW1lPXNwX2RldGFpbF90aGVtYXRpYyZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=
